episode,episode_length,episode_reward,fps,step,total_time
1072,426.1,0.6039003789424896,1708.838387011975,137216,80.29782163305208
1080,482.6,0.7427004244178533,1706.9569548835216,138240,80.98622499208432
1088,498.3,0.8064004685729742,1704.8978777197992,139264,81.68465796101373
1096,498.3,0.7951004292815924,1702.6168977774535,140288,82.39551726705395
1104,498.3,0.7831004109233618,1701.7910362102095,141312,83.03722195804585
1112,498.3,0.779300382360816,1699.147451654613,142336,83.76906893006526
1120,485.5,0.7580003783106803,1695.8982990055651,143360,84.53337094804738
1128,485.5,0.7551003977656364,1692.8953158780228,144384,85.28820337902289
1136,485.5,0.7607003852725029,1690.0303632911152,145408,86.0386908770306
1144,444.2,0.6607003524899483,1687.1887541593285,146432,86.79052633501124
1152,444.2,0.6629003539681435,1684.958496543129,147456,87.51313477603253
1160,484.7,0.7852003902196885,1682.7945066960933,148480,88.23418391798623
1168,484.7,0.7852003902196885,1680.3966181470362,149504,88.96947207907215
1176,484.7,0.7736003905534744,1678.321014512686,150528,89.68963547400199
1184,526.0,0.8860004425048829,1676.4479671646134,151552,90.40065839700401
1192,526.0,0.8763004302978515,1674.2535185330876,152576,91.13076264201663
1200,526.0,0.8747004449367524,1671.8185453433077,153600,91.87599959806539
1208,526.0,0.8763004422187806,1669.0241494421236,154624,92.64335692906752
1216,526.0,0.885900467634201,1666.6041047494807,155648,93.3923056810163
1224,526.0,0.8759005010128021,1665.5949652783836,156672,94.06368490902241
1232,526.0,0.8725005269050599,1663.2382231842055,157696,94.81263585807756
1240,526.0,0.8728005170822144,1661.3382924649063,158720,95.53743552404922
1248,526.0,0.8616005063056946,1659.7482805575414,159744,96.24591986101586
1256,526.0,0.8538004755973816,1658.2358663897876,160768,96.95122585305944
1264,526.0,0.8754004776477814,1656.6382459914582,161792,97.66284244100098
1272,526.0,0.8698004722595215,1654.0640204110964,162816,98.43391669902485
1280,526.0,0.8698004901409149,1652.4306986742433,163840,99.15090547001455
1288,526.0,0.8738004744052887,1649.5889659880113,164864,99.94247257907409
1296,526.0,0.872800487279892,1647.1334317751657,165888,100.71315219509415
1304,526.0,0.872800487279892,1645.2177555382477,166912,101.45283166202717
1312,526.0,0.8805005133152009,1643.489195886125,167936,102.18260054301936
1320,526.0,0.8933005213737488,1641.1371392858227,168960,102.95300493505783
1328,526.0,0.8893005311489105,1639.2196138185573,169984,103.69812474609353
1336,526.0,0.8893005311489105,1637.8096757264098,171008,104.41262042499147
1344,526.0,0.9061005234718322,1636.6652220598965,172032,105.11129440600052
1352,526.0,0.8588004946708679,1635.448134133427,173056,105.81564550299663
1360,526.0,0.8620004773139953,1634.072031266881,174080,106.5314115100773
1368,526.0,0.8620004773139953,1633.011579187957,175104,107.22765363799408
1376,526.0,0.8670004725456237,1631.3244726923272,176128,107.9662586740451
1384,526.0,0.8392004430294037,1629.782718492255,177152,108.69669802603312
1392,526.0,0.8518004596233368,1627.7565241718646,178176,109.46108791709412
1400,526.0,0.8518004596233368,1627.1339566925294,179200,110.13229689106811
1408,526.0,0.8483004570007324,1625.9423983282463,180224,110.8427950370824
1416,526.0,0.8617004752159119,1624.4334616949075,181248,111.57613055501133
1424,526.0,0.9013004958629608,1622.945395133788,182272,112.30938548303675
1432,526.0,0.9013004958629608,1621.6057407473627,183296,113.03364029503427
1440,526.0,0.8805004954338074,1620.3959140436832,184320,113.74997826304752
1448,526.0,0.8872004985809326,1619.1397531087541,185344,114.47066236508545
1456,526.0,0.8904004991054535,1618.0074474312482,186368,115.18364782305434
1464,526.0,0.8904004991054535,1616.4243609582174,187392,115.92995288001839
1472,526.0,0.8832004725933075,1615.9089024980199,188416,116.60063244204503
1480,526.0,0.9008004903793335,1614.7311403131546,189440,117.31984060409013
1488,526.0,0.9008005023002624,1613.1648805655911,190464,118.06852622109
1496,526.0,0.8944005012512207,1611.4639450520392,191488,118.82859718205873
1504,526.0,0.8968005001544952,1610.4753967802812,192512,119.53737411007751
1512,526.0,0.90480055809021,1609.5596763485344,193536,120.24158087698743
1520,526.0,0.9048005521297455,1608.417657127597,194560,120.96360614907462
1528,526.0,0.9112005412578583,1607.6957367066864,195584,121.65486014203634
1536,526.0,0.9064005315303802,1606.1586153294802,196608,122.40883193199988
1544,526.0,0.9044004917144776,1605.06842177845,197632,123.12995341408532
1552,526.0,0.905200469493866,1604.2712843544673,198656,123.82943080598488
1560,526.0,0.9030004680156708,1603.2225778784239,199680,124.5491441769991
1568,526.0,0.8902004539966584,1602.1654249314083,200704,125.27046013902873
1576,526.0,0.8854004621505738,1601.8786182936853,201728,125.9321384880459
1584,526.0,0.9018004834651947,1601.1177962557292,202752,126.63153234205674
1592,526.0,0.900200480222702,1600.401862288914,203776,127.32801979407668
1600,526.0,0.900200480222702,1599.9328339060057,204800,128.00537351309322
1608,526.0,0.8936004757881164,1550.5472331923313,205824,132.74281208205502
1616,526.0,0.8756005108356476,1550.2543551709466,206848,133.42842696106527
1624,526.0,0.8804005146026611,1550.0049637924415,207872,134.11053826007992
1632,526.0,0.8804005146026611,1549.058840492606,208896,134.85349590308033
1640,526.0,0.8700005233287811,1547.9050715568162,209920,135.61555153306108
1648,526.0,0.8514005184173584,1546.6529008972382,210944,136.38742078305222
1656,526.0,0.8616005420684815,1545.6619653033456,211968,137.13735911098775
1664,526.0,0.8616005420684815,1544.695983222976,212992,137.88603214698378
1672,526.0,0.851200520992279,1543.8609454845896,214016,138.62388359906618
1680,526.0,0.7933004975318909,1542.8723859968682,215040,139.37640076503158
1688,526.0,0.8069005072116852,1542.0465864197238,216064,140.11509243806358
1696,526.0,0.8069005072116852,1541.9135564652129,217088,140.79129085398745
1704,526.0,0.7837005019187927,1541.2049946595248,218112,141.52043417701498
1712,526.0,0.7981005132198333,1540.1588665638335,219136,142.28142612904776
1720,526.0,0.8536005139350891,1539.286336385202,220160,143.027320386027
1728,526.0,0.8536005139350891,1538.5900380126798,221184,143.7575926890131
1736,526.0,0.8432004630565644,1537.9199883001115,222208,144.4860601919936
1744,526.0,0.8656004369258881,1537.3169307898122,223232,145.2088346449891
1752,526.0,0.8408004105091095,1537.5897719766956,224256,145.84904510108754
1760,526.0,0.8408004105091095,1536.8437198110535,225280,146.5861473720288
1768,526.0,0.8344004213809967,1536.0152933357729,226304,147.3318664090475
1776,526.0,0.8293004393577575,1534.912862619803,227328,148.1048244080739
1784,526.0,0.8415004074573517,1533.924456684545,228352,148.86782657704316
1792,502.3,0.7743003785610199,1533.1616213135972,229376,149.6097976960009
1800,502.3,0.7679003477096558,1532.3617441479528,230400,150.3561420009937
1808,502.3,0.7791003465652466,1531.4311918417802,231424,151.11615933699068
1816,502.3,0.7914003491401672,1530.762886748649,232448,151.85108158306684
1824,502.3,0.7850003838539124,1530.8437548294382,233472,152.51197208301164
1832,502.3,0.7780003786087036,1529.9975777660147,234496,153.26560212101322
1840,526.0,0.8580004453659058,1529.4866172636675,235520,153.98630974709522
1848,526.0,0.8686004638671875,1528.508142171932,236544,154.75481842306908
1856,526.0,0.8658004701137543,1526.9321452255892,237568,155.58517170709092
1864,526.0,0.8736004889011383,1526.023035396747,238592,156.34888495504856
1872,526.0,0.875000512599945,1525.403800403512,239616,157.08365216909442
1880,526.0,0.8830005109310151,1524.4459584598571,240640,157.8540706310887
1888,526.0,0.8750004887580871,1523.2095805084748,241664,158.65446429199073
1896,526.0,0.8636004686355591,1522.6303656659818,242688,159.38733751303516
1904,526.0,0.8586004793643951,1521.976819591234,243712,160.1285885979887
1912,526.0,0.854600441455841,1521.5457200594094,244736,160.84695765201468
1920,526.0,0.8538004398345947,1520.9700803216867,245760,161.5810877410695
1928,526.0,0.8426004409790039,1520.5146645024674,246784,162.3029397620121
1936,526.0,0.8664004683494568,1519.9727750771713,247808,163.03449908003677
1944,526.0,0.8602004528045655,1519.4736598560105,248832,163.76197006506845
1952,526.0,0.8714004635810852,1518.3209247303773,249856,164.56073016603477
1960,526.0,0.8650004625320434,1516.978364404448,250880,165.3813962590648
1968,526.0,0.8674004435539245,1516.3359520001025,251904,166.1267739960458
1976,526.0,0.833800446987152,1516.561560153255,252928,166.77727211709134
1984,526.0,0.8421004772186279,1515.2916558745474,253952,167.59281885798555
1992,526.0,0.851700484752655,1514.5295989802287,254976,168.35326306708157
2000,526.0,0.8485005080699921,1514.0878922529546,256000,169.0786917390069
2008,526.0,0.8509005188941956,1513.3389389456252,257024,169.83901846804656
2016,526.0,0.8693005084991455,1512.692679669103,258048,170.58851640403736
2024,526.0,0.8509004771709442,1511.9572395095558,259072,171.3487612149911
2032,526.0,0.853800481557846,1510.9133194266635,260096,172.14488525304478
2040,526.0,0.8490004479885102,1510.3241704242164,261120,172.89003587001935
2048,526.0,0.8412003934383392,1509.022838519147,262144,173.7177154039964
2056,526.0,0.8436004221439362,1508.5598258117193,263168,174.44982658105437
2064,526.0,0.8340004265308381,1508.2317077715766,264192,175.16671917098574
2072,526.0,0.8290004193782806,1506.9879186468925,265216,175.99079376703594
2080,526.0,0.8530005276203155,1506.011580054573,266240,176.7848292310955
2088,526.0,0.8618005454540253,1505.4738899415304,267264,177.52815361705143
2096,526.0,0.8554005563259125,1504.8461307860732,268288,178.28267921309453
2104,526.0,0.8514005362987518,1504.7983779498525,269312,178.9688266190933
2112,526.0,0.8584005296230316,1503.9788155114363,270336,179.7472126680659
2120,526.0,0.8416004836559295,1503.611338693709,271360,180.47216924803797
2128,526.0,0.8312004566192627,1503.040693253805,272384,181.22197304607835
2136,526.0,0.8248004674911499,1502.2966851801857,273408,181.99334571999498
2144,526.0,0.8192004501819611,1501.1733726996817,274432,182.81166252400726
2152,526.0,0.8184004426002502,1500.6703942841377,275456,183.55529705202207
2160,526.0,0.8280004560947418,1500.2866887349853,276480,184.28477841999847
2168,526.0,0.8328004777431488,1499.85315810629,277504,185.0207792010624
2176,526.0,0.8416004538536072,1499.8175557890015,278528,185.70792089006864
2184,526.0,0.8504004597663879,1499.0380549220795,279552,186.4875938820187
2192,526.0,0.8552004754543304,1498.858071236169,280576,187.19317417999264
2200,526.0,0.8536004900932312,1498.5348153343848,281600,187.91688862908632
2208,526.0,0.8480004787445068,1498.1813550243123,282624,188.64471851300914
2216,526.0,0.8544004857540131,1497.8285283240762,283648,189.3728117980063
2224,526.0,0.8616005003452301,1497.49099293342,284672,190.09930700308178
2232,526.0,0.849600487947464,1497.2040652815197,285696,190.81967957806773
2240,526.0,0.8162004351615906,1496.642360233744,286720,191.5754943320062
2248,526.0,0.8186004340648652,1496.368812128851,287744,192.29483912501018
2256,526.0,0.8226004242897034,1492.5742627197499,288768,193.46977045806125
2264,526.0,0.8162004292011261,1491.2759680886802,289792,194.32486421102658
2272,526.0,0.8482004463672638,1489.850909090787,290816,195.1980552050518
2280,526.0,0.86720050573349,1488.287070221329,291840,196.09120165009517
2288,526.0,0.8832005143165589,1487.0193970516689,292864,196.94699381908868
2296,526.0,0.8736005485057831,1485.9098730270684,293888,197.7831935400609
2304,526.0,0.8680005371570587,1484.4314917460617,294912,198.6699969919864
2312,526.0,0.8818005323410034,1483.1302402636086,295936,199.5347353630932
2320,526.0,0.8626005113124847,1482.022232080828,296960,200.37486184202135
2328,526.0,0.8610004842281341,1480.645514061751,297984,201.25276250799652
2336,526.0,0.8706004679203033,1479.2461101028987,299008,202.13539718498942
2344,526.0,0.8882005035877227,1477.4280705206318,300032,203.0772299420787
2352,526.0,0.8674004793167114,1475.957813958465,301056,203.97330950305331
2360,526.0,0.8848005056381225,1475.1614964450248,302080,204.77757908403873
2368,526.0,0.8856005012989044,1474.238375834585,303104,205.60040015808772
2376,526.0,0.872200471162796,1473.021575402484,304128,206.46540762099903
2384,526.0,0.8770004689693451,1471.398544574643,305152,207.38908647501376
2392,526.0,0.8490004420280457,1470.403703696056,306176,208.22580848401412
2400,526.0,0.8514004468917846,1469.117154590389,307200,209.10517520003486
2408,526.0,0.8514004588127136,1433.9492773697523,308224,214.947630899027
2416,526.0,0.8384004831314087,1432.7187133225436,309248,215.84697479300667
2424,526.0,0.8496004939079285,1431.9692392678107,310272,216.67504544905387
2432,526.0,0.8712005138397216,1431.52413618945,311296,217.45773761707824
2440,526.0,0.8930005490779876,1431.3142504642171,312320,218.20505168498494
2448,526.0,0.8890005588531494,1431.1051553829525,313344,218.95246399007738
2456,526.0,0.8930005371570587,1430.778202515428,314368,219.71819213300478
2464,526.0,0.91140056848526,1430.540766468814,315392,220.47047339903656
2472,526.0,0.9040005445480347,1430.3817580348746,316416,221.2108748049941
2480,526.0,0.8984005570411682,1430.2097097666806,317440,221.9534644690575
2488,526.0,0.8984005570411682,1430.043699668989,318464,222.69529251009226
2496,526.0,0.8757004976272583,1429.7067507777172,319488,223.46400744502898
2504,526.0,0.8517004787921906,1429.8244895820021,320512,224.16177813103423
2512,526.0,0.8429004848003387,1429.715766069689,321536,224.89505091204774
2520,526.0,0.8485004901885986,1429.723866487752,322560,225.60999893804546
2528,526.0,0.8525004804134368,1429.6983707420363,323584,226.3302572220564
2536,526.0,0.8752004981040955,1429.7170551956267,324608,227.0435250250157
2544,526.0,0.8712004721164703,1429.4715091402961,325632,227.7988738620188
2552,526.0,0.8840004742145539,1428.7034760924855,326656,228.63806623709388
2560,526.0,0.870400470495224,1428.529242921119,327680,229.38277366303373
2568,526.0,0.8776004791259766,1428.7750867327507,328704,230.06000248203054
2576,526.0,0.8888004899024964,1428.589213284046,329728,230.80672661808785
2584,526.0,0.8856004893779754,1428.2671963705557,330752,231.57571695302613
2592,526.0,0.887200516462326,1428.1041402045987,331776,232.31919203908183
2600,526.0,0.9016004979610444,1427.9495138466416,332800,233.0614610480843
2608,526.0,0.8864004909992218,1427.8480036105475,333824,233.79519329499453
2616,526.0,0.8784004986286164,1427.6900634977171,334848,234.53829970606603
2624,526.0,0.8752005100250244,1428.1835909272825,335872,235.1742465980351
2632,526.0,0.8528005242347717,1428.009775055503,336896,235.9199536900269
2640,526.0,0.8392005503177643,1427.5760786101127,337920,236.7089257540647
2648,526.0,0.8344005286693573,1427.337781677965,338944,237.46586431807373
2656,526.0,0.8584005534648895,1427.0575470328583,339968,238.23005645908415
2664,526.0,0.8624005496501923,1426.9246337182865,340992,238.96987405105028
2672,526.0,0.8720005095005036,1426.6535349387143,342016,239.7330477400683
2680,526.0,0.8864005208015442,1426.4968166471172,343040,240.47722784709185
2688,526.0,0.884800523519516,1426.26089745331,344064,241.23496662802063
2696,526.0,0.8784005165100097,1426.1425971069468,345088,241.9729981420096
2704,526.0,0.87520050406456,1425.9734640552313,346112,242.71980420709588
2712,526.0,0.8712004959583283,1425.7082919291831,347136,243.48318794602528
2720,526.0,0.8744004666805267,1425.4298336995025,348160,244.24913227499928
2728,526.0,0.8712004780769348,1425.021949514437,349184,245.0376291529974
2736,526.0,0.874400544166565,1424.6211784640582,350208,245.8253501310246
2744,526.0,0.8740005314350128,1424.2494583006717,351232,246.60848417598754
2752,526.0,0.8628004968166352,1423.7483027730077,352256,247.4145179410698
2760,526.0,0.8788005173206329,1423.4747655820004,353280,248.1814279690152
2768,526.0,0.8724004983901977,1423.4939731492536,354304,248.89743594499305
2776,526.0,0.8756004631519317,1423.362225849579,355328,249.639897383051
2784,526.0,0.8756004631519317,1423.2196113672753,356352,250.38440810807515
2792,526.0,0.8861005127429962,1423.1480810988237,357376,251.11652451800182
2800,526.0,0.891100537776947,1423.065077273105,358400,251.8507450739853
2808,526.0,0.8991005301475525,1423.0846133390412,359424,252.56685135303997
2816,526.0,0.8975005209445953,1422.8945080493102,360448,253.32025526906364
2824,526.0,0.8783004879951477,1422.6728171224568,361472,254.07950137904845
2832,526.0,0.8800004839897155,1422.4094222682386,362496,254.84645582700614
2840,526.0,0.8584004938602448,1422.41180528514,363520,255.56593291007448
2848,526.0,0.8536004900932312,1422.4084343484549,364544,256.28644431300927
2856,526.0,0.8490004897117615,1422.2023330841764,365568,257.04359463904984
2864,526.0,0.8426005005836487,1421.9724076035359,366592,257.80528373108245
2872,526.0,0.8418005168437958,1421.7131497609591,367616,258.57255386700854
2880,526.0,0.8386005163192749,1421.4779094509329,368640,259.3357220320031
2888,526.0,0.8594005107879639,1421.2690275064235,369664,260.0943191230763
2896,526.0,0.8680005252361298,1421.0417296807084,370688,260.85651973308995
2904,526.0,0.8768005430698395,1420.69847900281,371712,261.6403167130193
2912,526.0,0.8752005457878113,1420.8569096711128,372736,262.33183472801466
2920,526.0,0.8778005123138428,1420.4953113534161,373760,263.11948868306354
2928,526.0,0.8698005199432373,1420.3971198057386,374784,263.85860318504274
2936,526.0,0.8538004994392395,1420.2894153994837,375808,264.59959211503156
2944,526.0,0.8522004961967469,1420.2714839756495,376832,265.32392169500235
2952,526.0,0.8602005004882812,1420.3557903572066,377856,266.0291192990262
2960,526.0,0.8538005292415619,1420.1924076704458,378880,266.780753054074
2968,526.0,0.8736005485057831,1419.952593555791,379904,267.5469601760851
2976,526.0,0.8656005442142487,1419.6449949293815,380928,268.3262374470942
2984,526.0,0.866400545835495,1419.7301257217493,381952,269.0314117310336
2992,526.0,0.8600005209445953,1419.4895228310377,382976,269.79839853709564
3000,526.0,0.8544004917144775,1419.36084011463,384000,270.5443106130697
3008,526.0,0.8440005004405975,1419.1573192444048,385024,271.30466423905455
3016,526.0,0.8328004777431488,1418.878455612504,386048,272.0796827049926
3024,526.0,0.8440004825592041,1418.661466151573,387072,272.84310544503387
3032,526.0,0.8328004539012909,1418.4379588668025,388096,273.6080190000357
3040,526.0,0.8376004457473755,1418.2098350346175,389120,274.3740667899838
3048,526.0,0.8410004496574401,1418.092568344898,390144,275.1188523999881
3056,526.0,0.8618004798889161,1418.0723414069184,391168,275.84488363401033
3064,526.0,0.8572004795074463,1418.0457848904564,392192,276.572170080035
3072,526.0,0.8676005184650422,1417.8907420876787,393216,277.32461206498556
3080,526.0,0.8828005313873291,1417.7982570524646,394240,278.06494897208177
3088,526.0,0.8834005475044251,1417.5469351206627,395264,278.8366227650549
3096,526.0,0.8728005528450012,1417.3662374210576,396288,279.59463795402553
3104,526.0,0.8624005377292633,1417.1354664158166,397312,280.3627524790354
3112,526.0,0.8488005220890045,1416.9894054978768,398336,281.1143107030075
3120,526.0,0.832000458240509,1416.838391193881,399360,281.86700930900406
3128,526.0,0.8496004641056061,1417.1044085807223,400384,282.53669777303
3136,526.0,0.8336004376411438,1416.6114274374122,401408,283.35787233209703
3144,526.0,0.8408004224300385,1416.4251901982686,402432,284.1180761150317
3152,526.0,0.8632004499435425,1416.2217954033813,403456,284.8819311420666
